order_id,user_id,order_date,order_status,total_amount,name,email,gender,city,signup_date,order_item_id,product_id,quantity,item_price,item_total,product_name,category,brand,price,product_rating,review_rating,review_text
O00008980,U008222,2025-02-24 11:51:36,shipped,1801.19,Alexandra Hunt,kennethjordan@example.com,Male,Lake Mary,2024-08-10,I00019422,P001701,3,513.32,1539.96,Willow Executive,Electronics,Willow,513.32,4.66,,
O00008980,U008222,2025-02-24 11:51:36,shipped,1801.19,Alexandra Hunt,kennethjordan@example.com,Male,Lake Mary,2024-08-10,I00019423,P001120,1,92.24,92.24,Nimbus Lose,Toys,Nimbus,92.24,3.87,2.0,"Excellent product, will buy again."
O00008980,U008222,2025-02-24 11:51:36,shipped,1801.19,Alexandra Hunt,kennethjordan@example.com,Male,Lake Mary,2024-08-10,I00019424,P001142,1,114.57,114.57,Nimbus Last,Home & Kitchen,Nimbus,114.57,4.33,,
O00008981,U005600,2024-04-15 00:10:18,completed,1577.57,Dylan Reynolds,christopherdunn@example.net,Other,Lake Ginabury,2025-01-08,I00019425,P000862,2,119.52,239.04,NeoTech Standard,Sports,NeoTech,119.52,3.42,,
O00008981,U005600,2024-04-15 00:10:18,completed,1577.57,Dylan Reynolds,christopherdunn@example.net,Other,Lake Ginabury,2025-01-08,I00019426,P001143,1,1338.53,1338.53,Orion Number,Electronics,Orion,1338.53,3.7,,
O00008982,U004638,2025-01-24 05:04:02,shipped,30.59,Tina Hill,kelsey60@example.com,Female,Monicaland,2025-07-13,I00019427,P000981,1,30.59,30.59,Orion Machine,Books,Orion,30.59,3.74,,
O00008983,U001662,2024-05-19 02:40:26,cancelled,600.89,Christopher Larson,duranelizabeth@example.org,Male,Craigshire,2024-09-17,I00019428,P001208,1,600.89,600.89,Pulse All,Automotive,Pulse,600.89,4.83,,
O00008984,U002485,2025-02-24 07:37:37,completed,76.59,Elizabeth Leblanc,maria53@example.net,Female,Halechester,2024-02-23,I00019429,P001665,1,76.59,76.59,Astra Might,Toys,Astra,76.59,4.3,,
O00008985,U006326,2025-06-24 23:25:38,cancelled,451.45,Cassandra Wilcox,brownjamie@example.org,Other,Port Tammy,2024-12-30,I00019430,P000408,1,10.52,10.52,GreenLeaf Green,Pet Supplies,GreenLeaf,10.52,3.72,3.0,Color was different from images.
O00008985,U006326,2025-06-24 23:25:38,cancelled,451.45,Cassandra Wilcox,brownjamie@example.org,Other,Port Tammy,2024-12-30,I00019431,P000240,1,13.49,13.49,Astra Model,Sports,Astra,13.49,2.91,5.0,Value for money.
O00008985,U006326,2025-06-24 23:25:38,cancelled,451.45,Cassandra Wilcox,brownjamie@example.org,Other,Port Tammy,2024-12-30,I00019432,P001505,2,142.27,284.54,NeoTech Score,Clothing,NeoTech,142.27,3.54,,
O00008985,U006326,2025-06-24 23:25:38,cancelled,451.45,Cassandra Wilcox,brownjamie@example.org,Other,Port Tammy,2024-12-30,I00019433,P000447,1,127.26,127.26,Astra Shake,Beauty,Astra,127.26,4.31,5.0,Decent product for the price.
O00008985,U006326,2025-06-24 23:25:38,cancelled,451.45,Cassandra Wilcox,brownjamie@example.org,Other,Port Tammy,2024-12-30,I00019434,P001632,1,15.64,15.64,GreenLeaf Indicate,Groceries,GreenLeaf,15.64,3.1,,
O00008986,U006115,2025-08-03 18:46:52,completed,334.11,Jessica Hester,nlyons@example.com,Male,North Walter,2025-06-08,I00019435,P000523,3,111.37,334.11,GreenLeaf Relate,Beauty,GreenLeaf,111.37,4.5,,
O00008987,U008344,2024-02-28 23:07:28,shipped,127.26,Emily Lucas,mcdanielmason@example.com,Female,North Michelle,2024-01-22,I00019436,P000447,1,127.26,127.26,Astra Shake,Beauty,Astra,127.26,4.31,,
O00008988,U002437,2024-10-23 15:05:11,cancelled,1222.88,Jacqueline Williams,jfletcher@example.com,Female,North Williamberg,2024-01-26,I00019437,P001633,1,132.13,132.13,Nimbus Drive,Home & Kitchen,Nimbus,132.13,3.85,,
O00008988,U002437,2024-10-23 15:05:11,cancelled,1222.88,Jacqueline Williams,jfletcher@example.com,Female,North Williamberg,2024-01-26,I00019438,P000458,1,982.1,982.1,Everest Black,Electronics,Everest,982.1,4.82,3.0,Color was different from images.
O00008988,U002437,2024-10-23 15:05:11,cancelled,1222.88,Jacqueline Williams,jfletcher@example.com,Female,North Williamberg,2024-01-26,I00019439,P000398,1,108.65,108.65,Nimbus Mr,Pet Supplies,Nimbus,108.65,4.59,,
O00008989,U009988,2025-09-04 07:02:22,shipped,165.03,Jason Butler,williamdavis@example.net,Other,Nixonview,2025-10-26,I00019440,P001703,1,165.03,165.03,Willow Just,Beauty,Willow,165.03,3.97,,
O00008990,U009425,2024-12-07 15:00:40,cancelled,182.28,Nicole Chen,grahamlawrence@example.net,Female,Hernandeztown,2024-01-25,I00019441,P001765,1,49.84,49.84,GreenLeaf Its,Beauty,GreenLeaf,49.84,3.04,,
O00008990,U009425,2024-12-07 15:00:40,cancelled,182.28,Nicole Chen,grahamlawrence@example.net,Female,Hernandeztown,2024-01-25,I00019442,P000122,3,10.62,31.86,NeoTech Tell,Toys,NeoTech,10.62,4.29,,
O00008990,U009425,2024-12-07 15:00:40,cancelled,182.28,Nicole Chen,grahamlawrence@example.net,Female,Hernandeztown,2024-01-25,I00019443,P001099,1,33.06,33.06,GreenLeaf List,Books,GreenLeaf,33.06,4.49,,
O00008990,U009425,2024-12-07 15:00:40,cancelled,182.28,Nicole Chen,grahamlawrence@example.net,Female,Hernandeztown,2024-01-25,I00019444,P001729,1,67.52,67.52,NeoTech Third,Books,NeoTech,67.52,3.4,5.0,Customer service was helpful.
O00008991,U005997,2024-10-10 23:56:48,cancelled,112.2,Renee Patel,macknicole@example.com,Other,Smithton,2025-06-12,I00019445,P000399,3,37.4,112.2,Astra Reveal,Books,Astra,37.4,4.29,,
O00008992,U003779,2025-05-08 11:33:36,processing,658.35,Amy Gonzales,ugarcia@example.org,Other,Leahchester,2025-10-12,I00019446,P001587,1,658.35,658.35,Zenith Rich,Electronics,Zenith,658.35,4.34,,
O00008993,U005138,2025-02-28 21:41:06,shipped,379.58,Mary Mcintosh,jasonalvarado@example.com,Other,East Brandon,2025-06-28,I00019447,P000912,2,189.79,379.58,Pulse Manage,Automotive,Pulse,189.79,2.96,,
O00008994,U009361,2024-12-14 21:33:40,completed,279.63,Ronnie Mejia,codygould@example.org,Male,Richardsonshire,2024-03-17,I00019448,P001382,3,93.21,279.63,Astra Guy,Automotive,Astra,93.21,3.43,,
O00008995,U009708,2025-01-17 07:50:13,completed,1523.84,Logan Welch,williamgraham@example.org,Other,Brandonhaven,2024-03-13,I00019449,P001670,1,110.43,110.43,NeoTech Outside,Beauty,NeoTech,110.43,2.78,,
O00008995,U009708,2025-01-17 07:50:13,completed,1523.84,Logan Welch,williamgraham@example.org,Other,Brandonhaven,2024-03-13,I00019450,P000418,1,1413.41,1413.41,GreenLeaf Later,Electronics,GreenLeaf,1413.41,3.87,,
O00008996,U000215,2025-03-27 14:04:11,completed,70.68,Angela Silva,mphillips@example.com,Male,South Ashley,2024-01-12,I00019451,P001410,1,70.68,70.68,NeoTech List,Sports,NeoTech,70.68,3.66,,
O00008997,U000263,2024-05-23 16:27:06,completed,113.2,Patricia Farmer,garciakristen@example.com,Other,North Sarahburgh,2025-06-23,I00019452,P000816,2,56.6,113.2,Pulse Author,Toys,Pulse,56.6,4.26,,
O00008998,U003401,2025-04-03 00:31:28,returned,97.42,Patricia Zimmerman,marissa54@example.com,Other,Pattersonhaven,2025-09-12,I00019453,P000089,2,43.43,86.86,Harbor Necessary,Sports,Harbor,43.43,3.55,,
O00008998,U003401,2025-04-03 00:31:28,returned,97.42,Patricia Zimmerman,marissa54@example.com,Other,Pattersonhaven,2025-09-12,I00019454,P000433,2,5.28,10.56,NeoTech Ask,Pet Supplies,NeoTech,5.28,3.46,,
O00008999,U004300,2024-05-30 19:43:13,processing,920.33,Matthew Ochoa,margaret56@example.org,Other,Draketown,2025-11-02,I00019455,P001046,1,157.61,157.61,Zenith Lot,Clothing,Zenith,157.61,3.31,,
O00008999,U004300,2024-05-30 19:43:13,processing,920.33,Matthew Ochoa,margaret56@example.org,Other,Draketown,2025-11-02,I00019456,P001381,1,43.13,43.13,Solace Evening,Books,Solace,43.13,4.51,,
O00008999,U004300,2024-05-30 19:43:13,processing,920.33,Matthew Ochoa,margaret56@example.org,Other,Draketown,2025-11-02,I00019457,P001192,1,73.31,73.31,Pulse Street,Home & Kitchen,Pulse,73.31,2.94,,
O00008999,U004300,2024-05-30 19:43:13,processing,920.33,Matthew Ochoa,margaret56@example.org,Other,Draketown,2025-11-02,I00019458,P000149,2,323.14,646.28,Nimbus Where,Automotive,Nimbus,323.14,4.5,,
O00009000,U001681,2024-11-01 23:48:10,cancelled,220.13,Chad Miller,perezcaitlin@example.net,Other,Clarkmouth,2024-08-28,I00019459,P000871,1,15.04,15.04,Solace Job,Toys,Solace,15.04,3.16,,
O00009000,U001681,2024-11-01 23:48:10,cancelled,220.13,Chad Miller,perezcaitlin@example.net,Other,Clarkmouth,2024-08-28,I00019460,P001011,1,48.22,48.22,Astra Many,Pet Supplies,Astra,48.22,4.42,5.0,Fast shipping and good packaging.
O00009000,U001681,2024-11-01 23:48:10,cancelled,220.13,Chad Miller,perezcaitlin@example.net,Other,Clarkmouth,2024-08-28,I00019461,P000707,1,26.0,26.0,Astra Another,Toys,Astra,26.0,3.19,,
O00009000,U001681,2024-11-01 23:48:10,cancelled,220.13,Chad Miller,perezcaitlin@example.net,Other,Clarkmouth,2024-08-28,I00019462,P001519,1,130.87,130.87,Harbor Issue,Clothing,Harbor,130.87,4.32,,
O00009001,U003669,2024-11-02 03:32:26,shipped,261.1,Kim Wilson,taylorcathy@example.net,Female,Timothymouth,2025-02-01,I00019463,P001492,1,119.02,119.02,Nimbus Economic,Toys,Nimbus,119.02,4.85,4.0,Highly recommend this brand.
O00009001,U003669,2024-11-02 03:32:26,shipped,261.1,Kim Wilson,taylorcathy@example.net,Female,Timothymouth,2025-02-01,I00019464,P001351,1,40.72,40.72,GreenLeaf Billion,Pet Supplies,GreenLeaf,40.72,3.4,,
O00009001,U003669,2024-11-02 03:32:26,shipped,261.1,Kim Wilson,taylorcathy@example.net,Female,Timothymouth,2025-02-01,I00019465,P000512,1,101.36,101.36,Nimbus Knowledge,Sports,Nimbus,101.36,4.22,,
O00009002,U001275,2024-09-27 12:26:36,cancelled,218.95,Christy Scott,tbecker@example.net,Other,Jamieview,2025-02-13,I00019466,P001407,1,218.95,218.95,Nimbus Line,Home & Kitchen,Nimbus,218.95,2.87,4.0,Color was different from images.
O00009003,U007079,2024-02-24 01:12:16,completed,450.69,Angelica Waller,peter74@example.net,Other,South Juliehaven,2024-06-10,I00019467,P000439,3,115.37,346.11,GreenLeaf Need,Clothing,GreenLeaf,115.37,4.45,,
O00009003,U007079,2024-02-24 01:12:16,completed,450.69,Angelica Waller,peter74@example.net,Other,South Juliehaven,2024-06-10,I00019468,P001511,2,52.29,104.58,GreenLeaf Push,Books,GreenLeaf,52.29,3.49,,
O00009004,U008611,2024-12-25 09:24:25,processing,738.84,Emily Parsons,jgoodman@example.net,Male,Rosebury,2025-05-07,I00019469,P001631,3,154.57,463.71,Acme Real,Sports,Acme,154.57,3.73,,
O00009004,U008611,2024-12-25 09:24:25,processing,738.84,Emily Parsons,jgoodman@example.net,Male,Rosebury,2025-05-07,I00019470,P001800,1,113.98,113.98,Astra Behavior,Clothing,Astra,113.98,4.7,4.0,"Excellent product, will buy again."
O00009004,U008611,2024-12-25 09:24:25,processing,738.84,Emily Parsons,jgoodman@example.net,Male,Rosebury,2025-05-07,I00019471,P001471,1,161.15,161.15,NeoTech Writer,Sports,NeoTech,161.15,3.39,,
O00009005,U006548,2025-03-04 17:16:54,processing,489.95,Anthony Howard,kimberlyrich@example.com,Female,Moniqueview,2025-03-11,I00019472,P000844,2,31.98,63.96,NeoTech Second,Toys,NeoTech,31.98,3.42,,
O00009005,U006548,2025-03-04 17:16:54,processing,489.95,Anthony Howard,kimberlyrich@example.com,Female,Moniqueview,2025-03-11,I00019473,P001501,1,17.28,17.28,Willow Wind,Books,Willow,17.28,3.84,5.0,Fast shipping and good packaging.
O00009005,U006548,2025-03-04 17:16:54,processing,489.95,Anthony Howard,kimberlyrich@example.com,Female,Moniqueview,2025-03-11,I00019474,P000815,1,408.71,408.71,Willow Leader,Home & Kitchen,Willow,408.71,4.76,,
O00009006,U003113,2025-04-09 01:15:54,cancelled,1706.17,Cynthia Martinez,brittanycamacho@example.com,Female,Michaelmouth,2024-05-30,I00019475,P001656,1,20.13,20.13,Orion Administration,Pet Supplies,Orion,20.13,2.8,3.0,"Not as expected, quality is poor."
O00009006,U003113,2025-04-09 01:15:54,cancelled,1706.17,Cynthia Martinez,brittanycamacho@example.com,Female,Michaelmouth,2024-05-30,I00019476,P000054,2,435.87,871.74,GreenLeaf Hair,Automotive,GreenLeaf,435.87,4.04,,
O00009006,U003113,2025-04-09 01:15:54,cancelled,1706.17,Cynthia Martinez,brittanycamacho@example.com,Female,Michaelmouth,2024-05-30,I00019477,P001742,1,814.3,814.3,GreenLeaf End,Electronics,GreenLeaf,814.3,3.93,,
O00009007,U005565,2025-09-24 12:36:29,cancelled,382.39,Ryan Jackson,jerrymorse@example.com,Other,West Patrickshire,2025-04-03,I00019478,P000074,1,40.24,40.24,Willow Week,Toys,Willow,40.24,4.52,3.0,Color was different from images.
O00009007,U005565,2025-09-24 12:36:29,cancelled,382.39,Ryan Jackson,jerrymorse@example.com,Other,West Patrickshire,2025-04-03,I00019479,P000369,1,15.41,15.41,Everest Against,Toys,Everest,15.41,3.26,,
O00009007,U005565,2025-09-24 12:36:29,cancelled,382.39,Ryan Jackson,jerrymorse@example.com,Other,West Patrickshire,2025-04-03,I00019480,P000638,2,76.4,152.8,Everest Beautiful,Toys,Everest,76.4,3.45,,
O00009007,U005565,2025-09-24 12:36:29,cancelled,382.39,Ryan Jackson,jerrymorse@example.com,Other,West Patrickshire,2025-04-03,I00019481,P000233,1,173.94,173.94,Zenith Might,Sports,Zenith,173.94,2.64,2.0,Decent product for the price.
O00009008,U001299,2025-03-31 14:57:42,returned,1243.96,Holly Campbell,theresabeck@example.org,Female,Daviston,2025-03-06,I00019482,P001730,1,232.25,232.25,Zenith Investment,Beauty,Zenith,232.25,2.78,4.0,"Not as expected, quality is poor."
O00009008,U001299,2025-03-31 14:57:42,returned,1243.96,Holly Campbell,theresabeck@example.org,Female,Daviston,2025-03-06,I00019483,P001859,1,1011.71,1011.71,Orion Coach,Electronics,Orion,1011.71,4.55,,
O00009009,U002870,2025-02-25 09:08:28,completed,244.16,Heather Williams,newmanthomas@example.com,Other,Christinaport,2024-11-15,I00019484,P000426,1,244.16,244.16,Nimbus Gun,Home & Kitchen,Nimbus,244.16,4.24,,
O00009010,U005618,2024-12-05 12:02:27,completed,1702.64,Sabrina Rocha,lindsaymalone@example.com,Other,Port Andrew,2024-11-20,I00019485,P001154,1,22.62,22.62,Acme Two,Beauty,Acme,22.62,3.96,5.0,Fast shipping and good packaging.
O00009010,U005618,2024-12-05 12:02:27,completed,1702.64,Sabrina Rocha,lindsaymalone@example.com,Other,Port Andrew,2024-11-20,I00019486,P000051,2,840.01,1680.02,Zenith Economy,Electronics,Zenith,840.01,3.23,,
O00009011,U006735,2024-12-12 19:59:31,shipped,78.36,Richard Kent,davidpatel@example.com,Other,Glenville,2024-09-20,I00019487,P000896,1,78.36,78.36,NeoTech Later,Toys,NeoTech,78.36,3.0,,
O00009012,U004412,2024-08-04 00:59:41,completed,140.8,Jose Aguilar,jamescochran@example.net,Female,Lake Herbertstad,2025-05-23,I00019488,P001688,1,59.25,59.25,Zenith Mr,Sports,Zenith,59.25,4.51,3.0,Value for money.
O00009012,U004412,2024-08-04 00:59:41,completed,140.8,Jose Aguilar,jamescochran@example.net,Female,Lake Herbertstad,2025-05-23,I00019489,P000103,2,13.77,27.54,Harbor Two,Books,Harbor,13.77,2.7,,
O00009012,U004412,2024-08-04 00:59:41,completed,140.8,Jose Aguilar,jamescochran@example.net,Female,Lake Herbertstad,2025-05-23,I00019490,P001348,1,54.01,54.01,Astra Early,Books,Astra,54.01,3.58,,
O00009013,U006853,2025-07-13 09:50:08,cancelled,109.3,John Manning,mercadomaxwell@example.com,Other,Jonesland,2024-09-21,I00019491,P000261,2,54.65,109.3,Orion Indicate,Books,Orion,54.65,2.65,,
O00009014,U005414,2024-05-31 20:23:03,processing,51.94,Jennifer Becker,christophergreen@example.net,Other,Marciaview,2025-04-18,I00019492,P001065,1,51.94,51.94,Zenith Way,Toys,Zenith,51.94,4.44,,
O00009015,U005413,2024-12-13 16:03:17,shipped,113.75,Katie Ross,sharonmeadows@example.org,Other,South Sharon,2025-04-28,I00019493,P000856,1,113.75,113.75,Acme Part,Sports,Acme,113.75,4.22,,
O00009016,U001955,2025-05-30 05:24:33,returned,2169.52,Theresa Bray,fwade@example.net,Male,Michellefurt,2025-01-07,I00019494,P000777,1,27.19,27.19,NeoTech Eye,Pet Supplies,NeoTech,27.19,4.64,,
O00009016,U001955,2025-05-30 05:24:33,returned,2169.52,Theresa Bray,fwade@example.net,Male,Michellefurt,2025-01-07,I00019495,P000537,1,64.45,64.45,Willow Use,Automotive,Willow,64.45,3.1,,
O00009016,U001955,2025-05-30 05:24:33,returned,2169.52,Theresa Bray,fwade@example.net,Male,Michellefurt,2025-01-07,I00019496,P001961,2,1038.94,2077.88,NeoTech Write,Electronics,NeoTech,1038.94,3.18,5.0,Fast shipping and good packaging.
O00009017,U003729,2024-04-25 08:41:09,returned,248.54,James Sanchez,holmesmiguel@example.net,Male,Maryfort,2025-08-07,I00019497,P001186,3,26.74,80.22,Solace Commercial,Groceries,Solace,26.74,2.63,4.0,Works perfectly!
O00009017,U003729,2024-04-25 08:41:09,returned,248.54,James Sanchez,holmesmiguel@example.net,Male,Maryfort,2025-08-07,I00019498,P000361,1,168.32,168.32,Harbor Man,Clothing,Harbor,168.32,2.69,,
O00009018,U004988,2025-07-19 16:42:40,processing,410.87,Donald Foster,xherrera@example.com,Male,Elizabethbury,2024-10-10,I00019499,P000344,1,145.72,145.72,GreenLeaf At,Automotive,GreenLeaf,145.72,3.91,,
O00009018,U004988,2025-07-19 16:42:40,processing,410.87,Donald Foster,xherrera@example.com,Male,Elizabethbury,2024-10-10,I00019500,P000749,1,254.08,254.08,GreenLeaf Authority,Electronics,GreenLeaf,254.08,4.83,3.0,Works perfectly!
O00009018,U004988,2025-07-19 16:42:40,processing,410.87,Donald Foster,xherrera@example.com,Male,Elizabethbury,2024-10-10,I00019501,P001676,3,3.69,11.07,Acme Prevent,Groceries,Acme,3.69,4.25,,
O00009019,U001053,2025-08-26 05:25:14,shipped,159.2,Meredith Gomez,burkemichael@example.org,Other,Wilsonland,2025-04-09,I00019502,P001068,1,19.97,19.97,Zenith Decade,Groceries,Zenith,19.97,3.65,2.0,Customer service was helpful.
O00009019,U001053,2025-08-26 05:25:14,shipped,159.2,Meredith Gomez,burkemichael@example.org,Other,Wilsonland,2025-04-09,I00019503,P000943,1,111.58,111.58,Willow Discuss,Clothing,Willow,111.58,4.18,2.0,Decent product for the price.
O00009019,U001053,2025-08-26 05:25:14,shipped,159.2,Meredith Gomez,burkemichael@example.org,Other,Wilsonland,2025-04-09,I00019504,P001364,1,27.65,27.65,Acme Modern,Books,Acme,27.65,4.22,,
O00009020,U006627,2024-06-02 17:47:21,shipped,106.2,Justin Davidson,robert23@example.org,Male,New Meagan,2025-03-03,I00019505,P001019,1,81.68,81.68,GreenLeaf Whatever,Toys,GreenLeaf,81.68,3.61,,
O00009020,U006627,2024-06-02 17:47:21,shipped,106.2,Justin Davidson,robert23@example.org,Male,New Meagan,2025-03-03,I00019506,P000080,1,24.52,24.52,Acme Discuss,Pet Supplies,Acme,24.52,3.42,2.0,"Not as expected, quality is poor."
O00009021,U004992,2024-06-24 13:17:21,completed,138.44,Ana Hall,jennifermedina@example.org,Female,Karenborough,2025-08-29,I00019507,P001819,2,69.22,138.44,Everest Organization,Beauty,Everest,69.22,2.73,,
O00009022,U006391,2024-10-06 09:07:45,cancelled,51.33,John Green,woodardscott@example.net,Other,North Sarah,2025-04-28,I00019508,P000991,1,19.08,19.08,Everest Drug,Clothing,Everest,19.08,4.39,,
O00009022,U006391,2024-10-06 09:07:45,cancelled,51.33,John Green,woodardscott@example.net,Other,North Sarah,2025-04-28,I00019509,P000986,1,32.25,32.25,Everest So,Sports,Everest,32.25,4.7,,
O00009023,U009233,2025-09-05 16:34:39,returned,297.5,Judith Hansen,weissjill@example.net,Other,Michaelland,2024-03-13,I00019510,P001689,1,297.5,297.5,Willow Condition,Sports,Willow,297.5,3.32,3.0,Value for money.
O00009024,U005861,2025-03-09 02:41:49,completed,290.49,Melanie Clark,sharonwilliams@example.net,Other,West Stephenfurt,2025-10-22,I00019511,P000060,1,81.57,81.57,Nimbus Interesting,Toys,Nimbus,81.57,2.56,,
O00009024,U005861,2025-03-09 02:41:49,completed,290.49,Melanie Clark,sharonwilliams@example.net,Other,West Stephenfurt,2025-10-22,I00019512,P000185,3,69.64,208.92,Orion Guy,Toys,Orion,69.64,2.77,3.0,Fast shipping and good packaging.
O00009025,U009674,2025-02-07 23:03:15,returned,1089.48,Julia Myers,petersenkerry@example.org,Other,Lake Stephen,2024-06-19,I00019513,P001793,1,896.38,896.38,Acme Marriage,Electronics,Acme,896.38,3.47,,
O00009025,U009674,2025-02-07 23:03:15,returned,1089.48,Julia Myers,petersenkerry@example.org,Other,Lake Stephen,2024-06-19,I00019514,P001217,2,96.55,193.1,Everest Really,Beauty,Everest,96.55,3.88,,
O00009026,U003585,2024-01-23 16:15:19,cancelled,219.55,Gabriella Carr,elizabethburke@example.org,Female,South Michael,2024-05-17,I00019515,P001935,1,77.28,77.28,NeoTech Watch,Books,NeoTech,77.28,3.83,,
O00009026,U003585,2024-01-23 16:15:19,cancelled,219.55,Gabriella Carr,elizabethburke@example.org,Female,South Michael,2024-05-17,I00019516,P001505,1,142.27,142.27,NeoTech Score,Clothing,NeoTech,142.27,3.54,,
O00009027,U008261,2024-08-19 11:40:31,returned,245.16,Victoria Steele,mikekim@example.com,Male,North Michaelport,2025-10-04,I00019517,P001170,3,30.76,92.28,Acme Recently,Groceries,Acme,30.76,4.58,2.0,Item arrived damaged.
O00009027,U008261,2024-08-19 11:40:31,returned,245.16,Victoria Steele,mikekim@example.com,Male,North Michaelport,2025-10-04,I00019518,P000411,3,50.96,152.88,Acme Common,Pet Supplies,Acme,50.96,2.88,4.0,Customer service was helpful.
O00009028,U007452,2025-07-09 22:01:27,processing,116.26,Ethan Richardson,lindseymonique@example.com,Male,Lake Juan,2025-02-01,I00019519,P000898,1,116.26,116.26,Zenith Although,Sports,Zenith,116.26,4.42,4.0,"Not as expected, quality is poor."
O00009029,U008023,2024-01-09 08:57:38,completed,84.79,Ruben Chang,bmiller@example.net,Female,Fostershire,2024-03-10,I00019520,P000312,1,84.79,84.79,Willow Let,Beauty,Willow,84.79,3.97,,
O00009030,U004375,2024-08-18 13:13:23,returned,544.47,Kathryn Duncan,sheilaharris@example.net,Other,Grayfurt,2024-02-12,I00019521,P000554,1,157.02,157.02,Everest National,Beauty,Everest,157.02,3.37,,
O00009030,U004375,2024-08-18 13:13:23,returned,544.47,Kathryn Duncan,sheilaharris@example.net,Other,Grayfurt,2024-02-12,I00019522,P001460,1,46.12,46.12,Solace Top,Pet Supplies,Solace,46.12,4.81,4.0,Fast shipping and good packaging.
O00009030,U004375,2024-08-18 13:13:23,returned,544.47,Kathryn Duncan,sheilaharris@example.net,Other,Grayfurt,2024-02-12,I00019523,P000060,1,81.57,81.57,Nimbus Interesting,Toys,Nimbus,81.57,2.56,4.0,Item arrived damaged.
O00009030,U004375,2024-08-18 13:13:23,returned,544.47,Kathryn Duncan,sheilaharris@example.net,Other,Grayfurt,2024-02-12,I00019524,P001915,1,2.41,2.41,Solace Or,Groceries,Solace,2.41,2.99,,
O00009030,U004375,2024-08-18 13:13:23,returned,544.47,Kathryn Duncan,sheilaharris@example.net,Other,Grayfurt,2024-02-12,I00019525,P001029,1,12.31,12.31,Zenith Might,Groceries,Zenith,12.31,4.43,4.0,Decent product for the price.
O00009030,U004375,2024-08-18 13:13:23,returned,544.47,Kathryn Duncan,sheilaharris@example.net,Other,Grayfurt,2024-02-12,I00019526,P001019,3,81.68,245.04,GreenLeaf Whatever,Toys,GreenLeaf,81.68,3.61,,
O00009031,U000684,2025-08-30 10:18:54,shipped,3.96,Eric Miller,rgibson@example.net,Male,West Taramouth,2025-07-26,I00019527,P000691,1,3.96,3.96,GreenLeaf Concern,Groceries,GreenLeaf,3.96,4.89,4.0,"Excellent product, will buy again."
O00009032,U000379,2025-11-04 13:56:00,completed,884.25,Rhonda Bush,kari89@example.org,Male,West Shane,2025-07-21,I00019528,P001891,2,56.77,113.54,Nimbus Figure,Books,Nimbus,56.77,2.73,5.0,Highly recommend this brand.
O00009032,U000379,2025-11-04 13:56:00,completed,884.25,Rhonda Bush,kari89@example.org,Male,West Shane,2025-07-21,I00019529,P001870,2,383.26,766.52,Acme Subject,Automotive,Acme,383.26,3.16,,
O00009032,U000379,2025-11-04 13:56:00,completed,884.25,Rhonda Bush,kari89@example.org,Male,West Shane,2025-07-21,I00019530,P000189,1,4.19,4.19,Astra Agree,Pet Supplies,Astra,4.19,3.15,5.0,"Excellent product, will buy again."
O00009033,U004717,2024-08-31 13:52:58,completed,2028.22,Michael Rivera,erika44@example.net,Male,Travisberg,2024-09-04,I00019531,P001793,2,896.38,1792.76,Acme Marriage,Electronics,Acme,896.38,3.47,,
O00009033,U004717,2024-08-31 13:52:58,completed,2028.22,Michael Rivera,erika44@example.net,Male,Travisberg,2024-09-04,I00019532,P000650,1,235.46,235.46,Everest Parent,Sports,Everest,235.46,4.24,2.0,Highly recommend this brand.
O00009034,U006904,2025-01-31 23:48:53,processing,20.93,Allen Ross,allendonald@example.com,Male,Grosstown,2024-06-17,I00019533,P000140,1,20.93,20.93,NeoTech Center,Pet Supplies,NeoTech,20.93,3.78,,
O00009035,U004695,2024-11-08 00:12:08,completed,2807.98,Shawn Oconnell,mhudson@example.com,Male,Chasetown,2024-02-04,I00019534,P001693,1,21.06,21.06,GreenLeaf Next,Books,GreenLeaf,21.06,3.57,,
O00009035,U004695,2024-11-08 00:12:08,completed,2807.98,Shawn Oconnell,mhudson@example.com,Male,Chasetown,2024-02-04,I00019535,P000293,1,122.71,122.71,Astra Season,Sports,Astra,122.71,3.34,,
O00009035,U004695,2024-11-08 00:12:08,completed,2807.98,Shawn Oconnell,mhudson@example.com,Male,Chasetown,2024-02-04,I00019536,P000533,2,11.41,22.82,Solace Republican,Pet Supplies,Solace,11.41,4.15,,
O00009035,U004695,2024-11-08 00:12:08,completed,2807.98,Shawn Oconnell,mhudson@example.com,Male,Chasetown,2024-02-04,I00019537,P000874,1,725.63,725.63,Acme American,Electronics,Acme,725.63,2.72,,
O00009035,U004695,2024-11-08 00:12:08,completed,2807.98,Shawn Oconnell,mhudson@example.com,Male,Chasetown,2024-02-04,I00019538,P001741,2,957.88,1915.76,Solace Sound,Electronics,Solace,957.88,2.72,,
O00009036,U002817,2024-07-14 01:09:37,completed,806.72,Seth Garcia,elaine55@example.com,Male,Port Morganbury,2025-04-19,I00019539,P001053,1,108.8,108.8,NeoTech Market,Beauty,NeoTech,108.8,2.79,,
O00009036,U002817,2024-07-14 01:09:37,completed,806.72,Seth Garcia,elaine55@example.com,Male,Port Morganbury,2025-04-19,I00019540,P001088,3,58.95,176.85,Everest Church,Beauty,Everest,58.95,2.6,,
